,matpes_id,formula_pretty,cohesive_energy_per_atom
297627,matpes-20240214_30847_8,TiSnPt,-4.8781421200000015
297628,matpes-20240214_30847_2,TiSnPt,-4.854351510000001
297629,matpes-20240214_30847_11,TiSnPt,-4.840025783333336
297630,matpes-20240214_30847_7,TiSnPt,-4.774924896666666
297631,mp-1216641,TiSnRh,-5.382167596666669
297632,matpes-20240214_1216641_0,TiSnRh,-5.107805296666669
297633,matpes-20240214_1206684_3,TiSnRh,-5.072519986666667
297634,matpes-20240214_1206684_11,TiSnRh,-5.056527770000002
297635,matpes-20240214_1206684_2,TiSnRh,-4.998547823333334
297636,matpes-20240214_1206684_4,TiSnRh,-4.995882833333335
297637,matpes-20240214_1206684_5,TiSnRh,-4.989641703333335
297638,matpes-20240214_1206684_1,TiSnRh,-4.925643210000001
297639,matpes-20240214_1216641_1,TiSnRh,-4.923826320000001
297640,mp-1206684,TiSnRh,-4.877029963333335
297641,matpes-20240214_1206684_8,TiSnRh,-4.856782360000001
297642,matpes-20240214_1206684_0,TiSnRh,-4.843879963333333
297643,matpes-20240214_1206684_7,TiSnRh,-4.703599953333336
297644,matpes-20240214_1206684_6,TiSnRh,-4.694635586666668
297645,matpes-20240214_1216641_2,TiSnRh,-4.661501410000001
297646,matpes-20240214_1206684_9,TiSnRh,-4.643110853333335
297647,matpes-20240214_1206684_10,TiSnRh,-4.481905500000001
297648,mp-865707,TiSnRh2,-5.720422550000002
297649,mp-865888,TiSnRu2,-6.309083452499998
297650,matpes-20240214_865888_5,TiSnRu2,-5.366940332499997
297651,matpes-20240214_865888_4,TiSnRu2,-5.099840407499997
297652,matpes-20240214_865888_2,TiSnRu2,-4.999369199999997
297653,matpes-20240214_865888_3,TiSnRu2,-4.866037064999997
297654,matpes-20240214_865888_1,TiSnRu2,-4.518326004999999
297655,matpes-20240214_865888_0,TiSnRu2,-4.0532385275
297656,mp-7126,TiSnSb,-3.984806619999998
297657,matpes-20240214_7126_0,TiSnSb,-3.563907478333331
297658,matpes-20240214_11573_0,TiTc,-6.184425670000001
297659,mp-11573,TiTc,-6.184397330000001
297660,matpes-20240214_11573_34,TiTc,-6.163263179999999
297661,matpes-20240214_11573_1,TiTc,-6.161041254999999
297662,matpes-20240214_11573_14,TiTc,-6.078801159999999
297663,matpes-20240214_11573_21,TiTc,-6.07431409
297664,matpes-20240214_11573_55,TiTc,-6.053765645
297665,matpes-20240214_11573_42,TiTc,-6.008833345000001
297666,matpes-20240214_11573_52,TiTc,-6.006917
297667,matpes-20240214_11573_11,TiTc,-5.952819459999999
297668,matpes-20240214_11573_5,TiTc,-5.93685217
297669,matpes-20240214_11573_28,TiTc,-5.919871725000002
297670,matpes-20240214_11573_70,TiTc,-5.916229934999999
297671,matpes-20240214_11573_24,TiTc,-5.91038981
297672,matpes-20240214_11573_45,TiTc,-5.903592229999999
297673,matpes-20240214_11573_16,TiTc,-5.8957771700000015
297674,matpes-20240214_11573_7,TiTc,-5.879709625000002
297675,matpes-20240214_11573_8,TiTc,-5.851297239999999
297676,matpes-20240214_11573_36,TiTc,-5.847942869999999
297677,matpes-20240214_11573_25,TiTc,-5.844246140000001
297678,matpes-20240214_11573_17,TiTc,-5.843240769999999
297679,matpes-20240214_11573_49,TiTc,-5.831365195000002
297680,matpes-20240214_11573_50,TiTc,-5.827063754999999
297681,matpes-20240214_11573_10,TiTc,-5.817998180000002
297682,matpes-20240214_11573_37,TiTc,-5.81771601
297683,matpes-20240214_11573_15,TiTc,-5.81597389
297684,matpes-20240214_11573_38,TiTc,-5.804989395000001
297685,matpes-20240214_11573_60,TiTc,-5.802996115000001
297686,matpes-20240214_11573_65,TiTc,-5.80148713
297687,matpes-20240214_11573_6,TiTc,-5.800359120000001
297688,matpes-20240214_11573_20,TiTc,-5.78205292
297689,matpes-20240214_11573_63,TiTc,-5.766581125
297690,matpes-20240214_11573_56,TiTc,-5.7612231550000015
297691,matpes-20240214_11573_51,TiTc,-5.747078374999999
297692,matpes-20240214_11573_62,TiTc,-5.725703229999999
297693,matpes-20240214_11573_23,TiTc,-5.721825104999999
297694,matpes-20240214_11573_29,TiTc,-5.720245905
297695,matpes-20240214_11573_4,TiTc,-5.720112094999999
297696,matpes-20240214_11573_9,TiTc,-5.704416710000002
297697,matpes-20240214_11573_43,TiTc,-5.701659260000001
297698,matpes-20240214_11573_61,TiTc,-5.691505600000001
297699,matpes-20240214_11573_40,TiTc,-5.68359647
297700,matpes-20240214_11573_26,TiTc,-5.681590954999999
297701,matpes-20240214_11573_32,TiTc,-5.6800198250000005
297702,matpes-20240214_11573_31,TiTc,-5.669691380000001
297703,matpes-20240214_11573_39,TiTc,-5.66146391
297704,matpes-20240214_11573_22,TiTc,-5.649186734999999
297705,matpes-20240214_11573_64,TiTc,-5.640847169999999
297706,matpes-20240214_11573_12,TiTc,-5.633513729999999
297707,matpes-20240214_11573_47,TiTc,-5.626099805000001
297708,matpes-20240214_11573_2,TiTc,-5.615408655000001
297709,matpes-20240214_11573_35,TiTc,-5.610703065000001
297710,matpes-20240214_11573_69,TiTc,-5.573071794999999
297711,matpes-20240214_11573_3,TiTc,-5.569653700000002
297712,matpes-20240214_11573_59,TiTc,-5.548826530000001
297713,matpes-20240214_11573_48,TiTc,-5.4882843700000015
297714,matpes-20240214_11573_41,TiTc,-5.453133115000002
297715,matpes-20240214_11573_44,TiTc,-5.439537100000001
297716,matpes-20240214_11573_67,TiTc,-5.438137200000002
297717,matpes-20240214_11573_46,TiTc,-5.432186070000002
297718,matpes-20240214_11573_54,TiTc,-5.42495794
297719,matpes-20240214_11573_71,TiTc,-5.421411635
297720,matpes-20240214_11573_19,TiTc,-5.411313484999999
297721,matpes-20240214_11573_33,TiTc,-5.408905800000001
297722,matpes-20240214_11573_18,TiTc,-5.398339860000002
297723,matpes-20240214_11573_30,TiTc,-5.387026400000002
297724,matpes-20240214_11573_27,TiTc,-5.384896549999999
297725,matpes-20240214_11573_68,TiTc,-5.363647420000001
297726,matpes-20240214_11573_13,TiTc,-5.335293014999999
297727,matpes-20240214_11573_53,TiTc,-5.330491955000001
297728,matpes-20240214_11573_58,TiTc,-5.255612040000001
297729,matpes-20240214_11573_57,TiTc,-5.233251659999999
297730,matpes-20240214_11573_66,TiTc,-5.202070465
297731,mp-866213,TiTc2Mo,-6.20819079
297732,matpes-20240214_866213_1,TiTc2Mo,-3.59632887
297733,mp-865809,TiTc2Sb,-5.444948337499998
297734,matpes-20240214_865809_0,TiTc2Sb,-4.604308544999998
297735,matpes-20240214_865809_2,TiTc2Sb,-4.270201502500001
297736,matpes-20240214_865809_1,TiTc2Sb,-3.690778644999998
297737,mp-1187492,TiTc2Sn,-5.516000854999998
297738,matpes-20240214_1187492_1,TiTc2Sn,-4.543335907499998
297739,matpes-20240214_1187492_3,TiTc2Sn,-4.521541769999999
297740,matpes-20240214_1187492_0,TiTc2Sn,-4.499416612499999
297741,matpes-20240214_1095893_4,TiTc2Sn,-4.35678522125
297742,matpes-20240214_1187492_4,TiTc2Sn,-4.2773859775
297743,matpes-20240214_1187492_2,TiTc2Sn,-4.179437305
297744,matpes-20240214_1095893_0,TiTc2Sn,-3.981553469999998
297745,matpes-20240214_1095893_2,TiTc2Sn,-3.060139597499997
297746,matpes-20240214_1095893_3,TiTc2Sn,-2.73003554125
297747,matpes-20240214_1095893_1,TiTc2Sn,-2.05718367
297748,mp-567832,TiTe,-4.325887592499999
297749,matpes-20240214_599_9,TiTe,-4.229156110000002
297750,matpes-20240214_599_10,TiTe,-4.215725227500002
297751,matpes-20240214_567832_0,TiTe,-4.212070712500001
297752,mp-599,TiTe,-4.077091944999999
297753,matpes-20240214_599_0,TiTe,-4.077091917499999
297754,matpes-20240214_567832_1,TiTe,-4.0664851525
297755,matpes-20240214_599_5,TiTe,-4.062053859999999
297756,matpes-20240214_599_3,TiTe,-4.029876105
297757,matpes-20240214_599_4,TiTe,-3.952373865000002
297758,matpes-20240214_599_7,TiTe,-3.937363815000001
297759,matpes-20240214_599_2,TiTe,-3.916593415000001
297760,matpes-20240214_599_6,TiTe,-3.850420330000002
297761,matpes-20240214_599_8,TiTe,-3.782159057499999
297762,mp-1907,TiTe2,-4.017495826666665
297763,mp-11113,TiTeAs,-4.144907876666666
297764,matpes-20240214_1187488_9,TiTeO3,-4.852399468000001
297765,matpes-20240214_1187488_4,TiTeO3,-4.800806338
297766,matpes-20240214_1187488_25,TiTeO3,-4.779473697999999
297767,matpes-20240214_1187488_21,TiTeO3,-4.7786950500000005
297768,matpes-20240214_1187488_6,TiTeO3,-4.775205437999999
297769,matpes-20240214_1187488_27,TiTeO3,-4.773922884
297770,matpes-20240214_1187488_32,TiTeO3,-4.76802656
297771,matpes-20240214_1187488_26,TiTeO3,-4.764506504000001
297772,matpes-20240214_1187488_24,TiTeO3,-4.75884334
297773,matpes-20240214_1187488_0,TiTeO3,-4.755586562
297774,mp-1187488,TiTeO3,-4.755586212000002
297775,matpes-20240214_1187488_2,TiTeO3,-4.727692667999999
297776,matpes-20240214_1187488_7,TiTeO3,-4.720515642
297777,matpes-20240214_1187488_17,TiTeO3,-4.719268386
297778,matpes-20240214_1187488_33,TiTeO3,-4.699178615999999
297779,matpes-20240214_1187488_20,TiTeO3,-4.691945199999999
297780,matpes-20240214_1187488_8,TiTeO3,-4.684833922
297781,matpes-20240214_1187488_31,TiTeO3,-4.684466754000001
297782,matpes-20240214_1187488_23,TiTeO3,-4.683851800000001
297783,matpes-20240214_1187488_30,TiTeO3,-4.682849367999999
297784,matpes-20240214_1187488_35,TiTeO3,-4.649000574
297785,matpes-20240214_1187488_12,TiTeO3,-4.6466975360000005
297786,matpes-20240214_1187488_1,TiTeO3,-4.621257180000001
297787,matpes-20240214_1187488_34,TiTeO3,-4.618302828
297788,matpes-20240214_1187488_18,TiTeO3,-4.618177404000001
297789,matpes-20240214_1187488_22,TiTeO3,-4.612008732
297790,matpes-20240214_1187488_11,TiTeO3,-4.591258777999999
297791,matpes-20240214_1187488_29,TiTeO3,-4.583857792000001
297792,matpes-20240214_1187488_5,TiTeO3,-4.572394418000001
297793,matpes-20240214_1187488_28,TiTeO3,-4.562925760000001
297794,matpes-20240214_1187488_10,TiTeO3,-4.553441164
297795,matpes-20240214_1187488_3,TiTeO3,-4.545151716
297796,matpes-20240214_1187488_13,TiTeO3,-4.463054196000001
297797,matpes-20240214_1187488_15,TiTeO3,-4.423584067999999
297798,mp-961646,TiTeOs,-5.575983433333335
297799,matpes-20240214_961646_42,TiTeOs,-5.390239613333336
297800,matpes-20240214_961646_51,TiTeOs,-5.376499480000001
297801,matpes-20240214_961646_40,TiTeOs,-5.238057860000002
297802,matpes-20240214_961646_87,TiTeOs,-5.067407096666665
297803,matpes-20240214_961646_41,TiTeOs,-5.051658343333334
297804,matpes-20240214_961646_56,TiTeOs,-5.041430113333334
297805,matpes-20240214_961646_88,TiTeOs,-5.031284076666665
297806,matpes-20240214_961646_10,TiTeOs,-5.024863536666666
297807,matpes-20240214_961646_16,TiTeOs,-5.021811739999999
297808,matpes-20240214_961646_76,TiTeOs,-5.000899313333335
297809,matpes-20240214_961646_47,TiTeOs,-5.000575036666669
297810,matpes-20240214_961646_46,TiTeOs,-5.000423393333335
297811,matpes-20240214_961646_44,TiTeOs,-4.998695443333332
297812,matpes-20240214_961646_15,TiTeOs,-4.993087296666667
297813,matpes-20240214_961646_75,TiTeOs,-4.987572706666668
297814,matpes-20240214_961646_13,TiTeOs,-4.985128133333333
297815,matpes-20240214_961646_55,TiTeOs,-4.980875849999998
297816,matpes-20240214_961646_8,TiTeOs,-4.975428710000003
297817,matpes-20240214_961646_52,TiTeOs,-4.974332476666669
297818,matpes-20240214_961646_60,TiTeOs,-4.972259713333334
297819,matpes-20240214_961646_11,TiTeOs,-4.971009750000002
297820,matpes-20240214_961646_25,TiTeOs,-4.969141699999999
297821,matpes-20240214_961646_17,TiTeOs,-4.969065856666669
297822,matpes-20240214_961646_14,TiTeOs,-4.96114858
297823,matpes-20240214_961646_45,TiTeOs,-4.958904403333335
297824,matpes-20240214_961646_39,TiTeOs,-4.957666523333336
297825,matpes-20240214_961646_86,TiTeOs,-4.950523226666665
297826,matpes-20240214_961646_3,TiTeOs,-4.947281149999999
297827,matpes-20240214_961646_78,TiTeOs,-4.944113240000002
297828,matpes-20240214_961646_48,TiTeOs,-4.9379770066666655
297829,matpes-20240214_961646_22,TiTeOs,-4.934888663333334
297830,matpes-20240214_961646_54,TiTeOs,-4.934828749999998
297831,matpes-20240214_961646_77,TiTeOs,-4.929927156666669
297832,matpes-20240214_961646_9,TiTeOs,-4.909513679999998
297833,matpes-20240214_961646_7,TiTeOs,-4.908284590000003
297834,matpes-20240214_961646_53,TiTeOs,-4.8959528100000025
297835,matpes-20240214_961646_34,TiTeOs,-4.894899940000002
297836,matpes-20240214_961646_36,TiTeOs,-4.888556916666667
297837,matpes-20240214_961646_28,TiTeOs,-4.883042073333333
297838,matpes-20240214_961646_12,TiTeOs,-4.876148140000002
297839,matpes-20240214_961646_18,TiTeOs,-4.875908073333335
297840,matpes-20240214_961646_68,TiTeOs,-4.873881266666666
297841,matpes-20240214_961646_20,TiTeOs,-4.873532950000002
297842,matpes-20240214_961646_2,TiTeOs,-4.872881180000002
297843,matpes-20240214_961646_38,TiTeOs,-4.871080933333336
297844,matpes-20240214_961646_57,TiTeOs,-4.867646236666667
297845,matpes-20240214_961646_61,TiTeOs,-4.865546309999999
297846,matpes-20240214_961646_26,TiTeOs,-4.861579809999999
297847,matpes-20240214_961646_49,TiTeOs,-4.860563843333333
297848,matpes-20240214_961646_21,TiTeOs,-4.858366250000003
297849,matpes-20240214_961646_6,TiTeOs,-4.848763660000003
297850,matpes-20240214_961646_29,TiTeOs,-4.836982333333333
297851,matpes-20240214_961646_37,TiTeOs,-4.832924630000004
297852,matpes-20240214_961646_58,TiTeOs,-4.832484123333335
297853,matpes-20240214_961646_65,TiTeOs,-4.828866786666666
297854,matpes-20240214_961646_33,TiTeOs,-4.828248150000002
297855,matpes-20240214_961646_4,TiTeOs,-4.817355366666665
297856,matpes-20240214_961646_50,TiTeOs,-4.8120235
297857,matpes-20240214_961646_63,TiTeOs,-4.811675076666669
297858,matpes-20240214_961646_5,TiTeOs,-4.804462263333335
297859,matpes-20240214_961646_23,TiTeOs,-4.802220803333336
297860,matpes-20240214_961646_66,TiTeOs,-4.796579283333334
297861,matpes-20240214_961646_70,TiTeOs,-4.780270533333336
297862,matpes-20240214_961646_31,TiTeOs,-4.775653226666667
297863,matpes-20240214_961646_64,TiTeOs,-4.773577963333333
297864,matpes-20240214_961646_69,TiTeOs,-4.770364670000001
297865,matpes-20240214_961646_24,TiTeOs,-4.758451290000001
297866,matpes-20240214_961646_82,TiTeOs,-4.752037676666669
297867,matpes-20240214_961646_35,TiTeOs,-4.74408282666667
297868,matpes-20240214_961646_71,TiTeOs,-4.741865343333335
297869,matpes-20240214_961646_19,TiTeOs,-4.729789903333336
297870,matpes-20240214_961646_32,TiTeOs,-4.729636666666669
297871,matpes-20240214_961646_30,TiTeOs,-4.720581546666669
297872,matpes-20240214_961646_73,TiTeOs,-4.7065031200000025
297873,matpes-20240214_961646_74,TiTeOs,-4.704868453333333
297874,matpes-20240214_961646_72,TiTeOs,-4.693851686666666
297875,matpes-20240214_961646_62,TiTeOs,-4.692803723333336
297876,matpes-20240214_961646_79,TiTeOs,-4.689162586666669
297877,matpes-20240214_961646_67,TiTeOs,-4.671052453333336
297878,matpes-20240214_961646_81,TiTeOs,-4.640112056666666
297879,matpes-20240214_961646_59,TiTeOs,-4.633492429999999
297880,matpes-20240214_961646_80,TiTeOs,-4.569614616666669
297881,matpes-20240214_961646_27,TiTeOs,-4.56270256
297882,matpes-20240214_961646_85,TiTeOs,-4.519049466666667
297883,matpes-20240214_961646_84,TiTeOs,-4.388551423333334
297884,matpes-20240214_961646_83,TiTeOs,-4.388331833333334
297885,matpes-20240214_961646_1,TiTeOs,-4.373849233333336
297886,matpes-20240214_961646_43,TiTeOs,-4.306245403333335
297887,matpes-20240214_961646_0,TiTeOs,-2.902958759999999
297888,matpes-20240214_1100412_0,TiTeRu,-5.48973771
297889,mp-1100412,TiTeRu,-5.489734373333334
297890,matpes-20240214_1100412_31,TiTeRu,-5.334751626666663
297891,matpes-20240214_1100412_60,TiTeRu,-5.282446226666664
297892,matpes-20240214_1100412_54,TiTeRu,-5.281608496666664
297893,matpes-20240214_1100412_39,TiTeRu,-5.067829233333332
297894,matpes-20240214_1100412_32,TiTeRu,-4.942633486666665
297895,matpes-20240214_1100412_40,TiTeRu,-4.932963349999999
297896,matpes-20240214_1100412_43,TiTeRu,-4.929849820000001
297897,matpes-20240214_1100412_23,TiTeRu,-4.929551806666666
297898,matpes-20240214_1100412_27,TiTeRu,-4.909749573333333
297899,matpes-20240214_1100412_26,TiTeRu,-4.894765176666667
297900,matpes-20240214_1100412_62,TiTeRu,-4.88990085333333
297901,matpes-20240214_1100412_57,TiTeRu,-4.865256959999998
297902,matpes-20240214_1100412_10,TiTeRu,-4.863682246666665
297903,matpes-20240214_1100412_51,TiTeRu,-4.860338616666667
297904,matpes-20240214_1100412_2,TiTeRu,-4.856205969999998
297905,matpes-20240214_1100412_24,TiTeRu,-4.85594622
297906,matpes-20240214_1100412_22,TiTeRu,-4.855570513333333
297907,matpes-20240214_1100412_28,TiTeRu,-4.854471349999999
297908,matpes-20240214_1100412_30,TiTeRu,-4.851706023333333
297909,matpes-20240214_1100412_12,TiTeRu,-4.843276583333332
297910,matpes-20240214_1100412_49,TiTeRu,-4.834908883333331
297911,matpes-20240214_1100412_48,TiTeRu,-4.832923926666666
297912,matpes-20240214_1100412_20,TiTeRu,-4.826178306666664
297913,matpes-20240214_1100412_3,TiTeRu,-4.822765199999999
297914,matpes-20240214_1100412_56,TiTeRu,-4.821523426666666
297915,matpes-20240214_1100412_52,TiTeRu,-4.818682333333332
297916,matpes-20240214_1100412_11,TiTeRu,-4.818651133333333
297917,matpes-20240214_1100412_63,TiTeRu,-4.805568386666666
297918,matpes-20240214_1100412_59,TiTeRu,-4.794595009999999
297919,matpes-20240214_1100412_7,TiTeRu,-4.786925423333331
297920,matpes-20240214_1100412_34,TiTeRu,-4.77461635
297921,matpes-20240214_1100412_5,TiTeRu,-4.77264821
297922,matpes-20240214_1100412_58,TiTeRu,-4.766361803333332
297923,matpes-20240214_1100412_36,TiTeRu,-4.761459069999998
297924,matpes-20240214_1100412_1,TiTeRu,-4.7595323066666655
297925,matpes-20240214_1100412_37,TiTeRu,-4.757331163333333
297926,matpes-20240214_1100412_41,TiTeRu,-4.757100913333332
297927,matpes-20240214_1100412_29,TiTeRu,-4.746210806666665
297928,matpes-20240214_1100412_17,TiTeRu,-4.744974706666665
297929,matpes-20240214_1100412_53,TiTeRu,-4.736699506666665
297930,matpes-20240214_1100412_47,TiTeRu,-4.733110543333332
297931,matpes-20240214_1100412_46,TiTeRu,-4.730157906666666
297932,matpes-20240214_1100412_38,TiTeRu,-4.726488573333332
297933,matpes-20240214_1100412_50,TiTeRu,-4.715735529999998
297934,matpes-20240214_1100412_9,TiTeRu,-4.712746936666666
297935,matpes-20240214_1100412_64,TiTeRu,-4.712120033333332
297936,matpes-20240214_1100412_8,TiTeRu,-4.703416596666665
297937,matpes-20240214_1100412_18,TiTeRu,-4.701308706666666
297938,matpes-20240214_1100412_44,TiTeRu,-4.690740766666666
297939,matpes-20240214_1100412_13,TiTeRu,-4.682587759999999
297940,matpes-20240214_1100412_16,TiTeRu,-4.676490066666666
297941,matpes-20240214_1100412_14,TiTeRu,-4.667264276666666
297942,matpes-20240214_1100412_35,TiTeRu,-4.6578136233333325
297943,matpes-20240214_1100412_45,TiTeRu,-4.629216036666664
297944,matpes-20240214_1100412_4,TiTeRu,-4.624252649999997
297945,matpes-20240214_1100412_25,TiTeRu,-4.586468523333332
297946,matpes-20240214_1100412_42,TiTeRu,-4.550537503333333
297947,matpes-20240214_1100412_19,TiTeRu,-4.503248846666665
297948,matpes-20240214_1100412_21,TiTeRu,-4.503177799999998
297949,matpes-20240214_1100412_55,TiTeRu,-4.502089669999998
297950,mp-1216680,TiTeS,-4.574682663333334
297951,matpes-20240214_1216680_9,TiTeS,-4.473545673333334
297952,matpes-20240214_1216680_20,TiTeS,-4.404611003333334
297953,matpes-20240214_1216680_11,TiTeS,-4.359771970000001
297954,matpes-20240214_1216680_8,TiTeS,-4.358756386666667
297955,matpes-20240214_1216680_19,TiTeS,-4.300185810000002
297956,matpes-20240214_1216680_12,TiTeS,-4.269109326666667
297957,matpes-20240214_1216680_3,TiTeS,-4.253428953333334
297958,matpes-20240214_1216680_13,TiTeS,-4.247286220000001
297959,matpes-20240214_1216680_5,TiTeS,-4.235028006666667
297960,matpes-20240214_1216680_18,TiTeS,-4.233098283333334
297961,matpes-20240214_1216680_15,TiTeS,-4.225350750000001
297962,matpes-20240214_1216680_16,TiTeS,-4.223010540000001
297963,matpes-20240214_1216680_4,TiTeS,-4.217848480000001
297964,matpes-20240214_1216680_2,TiTeS,-4.1983038
297965,matpes-20240214_1216680_7,TiTeS,-4.194798493333335
297966,matpes-20240214_1216680_6,TiTeS,-4.153220040000001
297967,matpes-20240214_1216680_1,TiTeS,-4.122621020000001
297968,matpes-20240214_1216680_14,TiTeS,-4.109185036666668
297969,matpes-20240214_1216680_10,TiTeS,-4.0401744
297970,matpes-20240214_1216680_17,TiTeS,-3.927577956666667
297971,matpes-20240214_1216680_0,TiTeS,-3.562627583333333
297972,mp-1216648,TiTeSe,-4.347168980000001
297973,matpes-20240214_1216648_4,TiTeSe,-4.246089526666667
297974,matpes-20240214_1216648_3,TiTeSe,-4.240971963333334
297975,matpes-20240214_1216648_29,TiTeSe,-4.235445093333334
297976,matpes-20240214_1216648_2,TiTeSe,-4.23364102
297977,matpes-20240214_1216648_9,TiTeSe,-4.232593260000002
297978,matpes-20240214_1216648_5,TiTeSe,-4.215547496666668
297979,matpes-20240214_1216648_27,TiTeSe,-4.208087986666666
297980,matpes-20240214_1216648_23,TiTeSe,-4.192626116666668
297981,matpes-20240214_1216648_28,TiTeSe,-4.186578776666669
297982,matpes-20240214_1216648_26,TiTeSe,-4.181782966666667
297983,matpes-20240214_1216648_7,TiTeSe,-4.173536413333335
297984,matpes-20240214_1216648_16,TiTeSe,-4.118041380000001
297985,matpes-20240214_1216648_8,TiTeSe,-4.048950246666668
297986,matpes-20240214_1216648_6,TiTeSe,-4.048533223333334
297987,matpes-20240214_1216648_19,TiTeSe,-4.022509540000001
297988,matpes-20240214_1216648_22,TiTeSe,-4.015983003333334
297989,matpes-20240214_1216648_13,TiTeSe,-4.010626226666668
297990,matpes-20240214_1216648_17,TiTeSe,-4.004670446666667
297991,matpes-20240214_1216648_11,TiTeSe,-3.989369986666668
297992,matpes-20240214_1216648_15,TiTeSe,-3.97945224
297993,matpes-20240214_1216648_10,TiTeSe,-3.976240046666667
297994,matpes-20240214_1216648_12,TiTeSe,-3.971663090000002
297995,matpes-20240214_1216648_20,TiTeSe,-3.9700710233333343
297996,matpes-20240214_1216648_1,TiTeSe,-3.948815253333333
297997,matpes-20240214_1216648_24,TiTeSe,-3.943597770000001
297998,matpes-20240214_1216648_21,TiTeSe,-3.9347750166666673
297999,matpes-20240214_1216648_18,TiTeSe,-3.891633540000001
298000,matpes-20240214_1216648_25,TiTeSe,-3.879030873333334
298001,matpes-20240214_1216648_0,TiTeSe,-3.21101288
298002,mp-1104185,TiTl(VS2)4,-4.70896468285714
298003,mp-1216797,TiTl2(TeO4)3,-4.205848688888889
298004,matpes-20240214_1216797_0,TiTl2(TeO4)3,-3.619963519999999
298005,matpes-20240214_1216797_1,TiTl2(TeO4)3,-3.6168256838888873
298006,matpes-20240214_1216797_3,TiTl2(TeO4)3,-3.4702048016666662
298007,matpes-20240214_1216797_2,TiTl2(TeO4)3,-3.378080914999998
298008,matpes-20240214_1208163_4,TiTl2BF6,-4.198745623000002
298009,mp-1208163,TiTl2BF6,-4.106981457000001
298010,matpes-20240214_1208163_0,TiTl2BF6,-4.086491297000001
298011,matpes-20240214_1208163_1,TiTl2BF6,-4.063893709000001
298012,matpes-20240214_631374_4,TiTl2W,-3.759921782500001
298013,matpes-20240214_631374_11,TiTl2W,-3.668571004999997
298014,matpes-20240214_631374_9,TiTl2W,-3.616124962499995
298015,matpes-20240214_631374_3,TiTl2W,-3.6096338899999982
298016,matpes-20240214_631374_5,TiTl2W,-3.527409630000001
298017,matpes-20240214_631374_14,TiTl2W,-3.517720460312496
298018,matpes-20240214_631374_0,TiTl2W,-3.487581585000001
298019,matpes-20240214_631374_10,TiTl2W,-3.4850366024999957
298020,matpes-20240214_631374_12,TiTl2W,-3.475352777499999
298021,mp-631374,TiTl2W,-3.468170677499998
298022,matpes-20240214_631374_7,TiTl2W,-3.4303854224999952
298023,matpes-20240214_631374_8,TiTl2W,-3.401701939999995
298024,matpes-20240214_631374_13,TiTl2W,-3.39385300875
298025,matpes-20240214_631374_15,TiTl2W,-3.350110941250001
298026,matpes-20240214_631374_6,TiTl2W,-3.336176977499995
298027,matpes-20240214_631374_1,TiTl2W,-3.303832339999999
298028,matpes-20240214_631374_2,TiTl2W,-3.141569032500001
298029,mp-1100771,TiTl3,-2.529830027500004
298030,mp-15635,TiTl3F6,-4.213467771
298031,mp-9344,TiTlCuTe3,-3.519909426666667
298032,mp-1542940,TiTlPS5,-3.975880854375001
298033,mp-558747,TiTlPS5,-3.975677941875
298034,matpes-20240214_1542940_0,TiTlPS5,-3.541127370625
298035,mp-690560,TiTlWO5F,-5.835889906666665
298036,mp-1216646,TiV,-4.711741305
298037,matpes-20240214_1216646_6,TiV,-4.66892045
298038,matpes-20240214_1216646_5,TiV,-4.66310429
298039,matpes-20240214_1216646_0,TiV,-4.579476185000001
298040,matpes-20240214_1216646_2,TiV,-4.507593585
298041,matpes-20240214_1216646_1,TiV,-4.477376379999999
298042,matpes-20240214_1216646_4,TiV,-4.4085942750000005
298043,matpes-20240214_1216646_3,TiV,-4.327952339999999
298044,mp-850923,TiV(PO4)2,-5.888087461944443
298045,mp-769525,TiV2Fe3(PO4)6,-5.497378824722221
298046,matpes-20240214_1095882_5,TiV2Mo,-4.613505379999999
298047,matpes-20240214_1095882_10,TiV2Mo,-4.525793267499999
298048,matpes-20240214_1095882_6,TiV2Mo,-4.326819195000002
298049,matpes-20240214_1095882_16,TiV2Mo,-4.143984145000001
298050,matpes-20240214_1095882_4,TiV2Mo,-3.960473182500001
298051,matpes-20240214_1095882_2,TiV2Mo,-3.9562531224999993
298052,matpes-20240214_1095882_19,TiV2Mo,-3.89601172
298053,matpes-20240214_1095882_7,TiV2Mo,-3.8550880375
298054,matpes-20240214_1095882_13,TiV2Mo,-3.8127312425
298055,matpes-20240214_1095882_17,TiV2Mo,-2.593500845000001
298056,matpes-20240214_1095882_15,TiV2Mo,-2.2711870525
298057,matpes-20240214_1095882_14,TiV2Mo,-2.135178535000001
298058,matpes-20240214_1095882_12,TiV2Mo,-1.905426735
298059,matpes-20240214_1095882_11,TiV2Mo,-1.314307900000001
298060,matpes-20240214_1095882_9,TiV2Mo,-1.138606965000001
298061,matpes-20240214_1095882_1,TiV2Mo,-1.068692625
298062,mp-1095882,TiV2Mo,-1.057919955000001
298063,matpes-20240214_1095882_0,TiV2Mo,-0.9571368099999992
298064,matpes-20240214_1097211_7,TiV2Os,-5.865400097500004
298065,matpes-20240214_1097211_6,TiV2Os,-5.854141062500002
298066,matpes-20240214_1097211_9,TiV2Os,-5.271436562500003
298067,matpes-20240214_1097211_2,TiV2Os,-4.797913780000002
298068,matpes-20240214_1097211_8,TiV2Os,-4.181572875
298069,matpes-20240214_1097211_5,TiV2Os,-3.089835795000002
